"serial_no","climatic_z","agro_eco_z","terrain","anual_r_fmm","rice_variety","stage_of_maturity","soil_type","rice_ecosystem","topography","flooded_y_n","method_of_planting","is_the_farmer_aware_of_mg_before","rep_no","gall_count","infection_status","infection_status_bin"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",14,0,"No","0"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",15,50,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",16,6,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",17,7,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",18,0,"No","0"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",19,0,"No","0"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",20,0,"No","0"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",21,1,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",22,4,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",23,0,"No","0"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",24,52,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",25,0,"No","0"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",26,3,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",27,0,"No","0"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",28,2,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",29,10,"Yes","1"
"48","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 41",NA,"Clay","Rainfed lowland","Flat land","No","Direct seeded","No",30,4,"Yes","1"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",1,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",2,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",3,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",4,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",5,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",6,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",7,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",8,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",9,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",10,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",11,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",12,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",13,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",14,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",15,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",16,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",17,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",18,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",19,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",20,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",21,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",22,1,"Yes","1"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",23,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",24,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",25,3,"Yes","1"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",26,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",27,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",28,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",29,0,"No","0"
"49","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 304","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",30,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",1,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",2,3,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",3,1,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",4,4,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",5,3,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",6,3,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",7,3,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",8,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",9,2,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",10,4,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",11,2,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",12,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",13,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",14,1,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",15,1,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",16,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",17,1,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",18,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",19,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",20,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",21,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",22,4,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",23,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",24,2,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",25,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",26,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",27,2,"Yes","1"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",28,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",29,0,"No","0"
"50","WET ZONE","LOW COUNTRY","Rolling & Undulating",1700,"Bg 366","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded","No",30,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,1,2,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,2,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,3,9,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,4,2,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,5,8,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,6,16,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,7,1,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,8,7,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,9,8,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,10,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,11,15,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,12,3,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,13,4,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,14,32,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,15,9,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,16,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,17,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,18,5,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,19,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,20,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,21,1,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,22,30,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,23,4,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,24,2,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,25,2,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,26,0,"No","0"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,27,7,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,28,1,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,29,13,"Yes","1"
"22.1","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly",3200,"Bg 94/1","Ripening","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,30,5,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",1,6,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",2,16,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",3,2,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",4,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",5,2,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",6,11,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",7,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",8,6,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",9,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",10,2,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",11,6,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",12,21,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",13,16,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",14,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",15,0,"No","0"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",16,1,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",17,20,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",18,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",19,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",20,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",21,3,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",22,5,"Yes","1"
"51","DRY ZONE","LOW COUNTRY","Undulating",900,"Bg 300","Ripening","Sand mixed clay","Irrigated","Flat land","No","Direct seeded","No",23,20,"Yes","1"
